timestamp, p_x, p_y, p_z, q_x, q_y, q_z, q_w
DSC00056.JPG,89.09698261879385,9.618001973023638,83.83824034326301,0.3135246822785491,0.9492670811214545,0.022413264969368435,0.009587901475370426
DSC00059.JPG,84.41461532562971,13.198747000889853,83.78772408885982,0.31281147987274494,0.9495015290357682,0.022414003310824326,0.009666275091445466
DSC00061.JPG,80.8942040540278,15.928980622906238,83.79244683999877,0.31288212590737313,0.9494603406565427,0.02325688917171306,0.009431538267904662
DSC00063.JPG,77.70875124633312,18.336108486633748,83.90885642341607,0.3128118345055679,0.94949811188452,0.02268490386061363,0.009353440961894229
DSC00065.JPG,74.74074321426451,20.79834166681394,83.8266850817721,0.31273589474530783,0.9495188615539507,0.022858424822430373,0.009363979163705244
DSC00067.JPG,72.10810787789524,22.924666565610096,83.81614743730802,0.31283034612615535,0.9495008253762596,0.022210060841121815,0.009595329583971792
DSC00069.JPG,68.88885596394539,25.36964480858296,83.8748710181411,0.31276709287965393,0.9495420940247522,0.02122178985913477,0.009807799033058454
DSC00071.JPG,65.86972488090396,27.757327652769163,83.78908510574354,0.31275604970021526,0.9495334627007428,0.02137981608506279,0.01061885359267159
DSC00074.JPG,61.50538087077439,31.21464481833391,83.73938950944569,0.31277458416922926,0.9495168731528274,0.021609487394050535,0.0110813875670162
DSC00087.JPG,61.31135380640626,34.84313353849575,83.7622134595573,0.31309057445091115,0.9495419900853712,0.01583905141905141,0.009665697328967241
DSC00089.JPG,65.47397287003696,31.91535063041374,83.84613640974294,0.313072503444928,0.9494857498209095,0.018398285103460563,0.011132006962039235
DSC00092.JPG,69.49621893465519,28.837453842395917,83.84370137878636,0.31271672441898984,0.9496138277608106,0.01855315586050081,0.009879716682916446
DSC00105.JPG,88.44595357589424,13.283138454891741,83.76420372060966,0.3120523639389964,0.9497982990056045,0.020879110523872584,0.008400958866502838
DSC00111.JPG,96.13176336698234,10.82067505759187,84.01848445065855,0.311541024286876,0.9499974726794878,0.020220481768244643,0.006174480215406892
DSC00114.JPG,92.06240442022681,14.242197670042515,83.85244180826248,0.31063747880211295,0.950288645874299,0.02028491097973377,0.006660981339285185
DSC00116.JPG,88.02430986985564,17.23575572296977,83.78769900312898,0.31056262424768016,0.9503014120689472,0.02076674870737325,0.006842864041012597
DSC00118.JPG,84.9804084263742,19.622629257151857,83.81887090082228,0.3106148951615916,0.9502736431613573,0.021099494715532737,0.007293924824407673
DSC00120.JPG,80.63081975094974,23.18075258191675,83.85862390362104,0.31053425982615357,0.9502964073495621,0.02094429384340953,0.008157708510324635
DSC00122.JPG,77.28096098266542,25.747101760469377,83.8394449937382,0.3106241546893207,0.9502754804460221,0.020236242862427346,0.008924139254834268
DSC00124.JPG,74.01946166157722,28.358861653599888,83.8107184113602,0.3107829395420107,0.9502172300438232,0.02013863275439097,0.009778327477385051
DSC00128.JPG,68.88216644525528,32.45291976351291,83.83923786264347,0.31112285805696144,0.9501056787709995,0.019916632543004943,0.01025154182124544
DSC00130.JPG,65.30551011674106,35.406961580971256,83.86639052138776,0.311353934870716,0.9500303719636504,0.019895103089443457,0.010256922549673737
DSC00143.JPG,64.72267269901931,39.49662605021149,83.73705352192815,0.31233780356932656,0.9498051174418161,0.015236725004707182,0.009120172912698937
DSC00145.JPG,68.77172498591244,36.00258551421575,83.7588281338991,0.31218018799754527,0.949828533790644,0.017182114329871497,0.00860590297925016
DSC00148.JPG,73.25587292946875,32.4597418976482,83.78976143847581,0.312437501931277,0.9497128386838853,0.018755398496111277,0.008750225893757036
DSC00151.JPG,77.75695177726448,29.15196543210186,83.94515639990664,0.3125066169150131,0.9496701976831351,0.019732128140283516,0.008762028067969631
DSC00153.JPG,80.50245443172753,27.003618716727942,83.73444297487083,0.31211487906879715,0.9497967061283775,0.019804702734567692,0.00884833550163854
DSC00156.JPG,84.74630021676421,23.469206848414615,83.6441656811594,0.3123680140973781,0.9497074410362474,0.02042177135836582,0.008059247100667468
DSC00166.JPG,99.43428570218384,11.663547697244212,83.67277920234267,0.3123773104674981,0.9497152828233963,0.020365953874734204,0.006820952978902836
DSC00177.JPG,98.85599053651094,15.949924986111,83.76188171113938,0.310809037953753,0.950243959213461,0.020271005901312398,0.004821433846680114
DSC00179.JPG,96.02149105072021,18.009281545877457,83.78539249882897,0.3108735131847864,0.9502308136988857,0.019924636180153547,0.004697698414185204
DSC00181.JPG,93.31293843500316,20.096688819117844,83.9011388645747,0.3108778938352343,0.950235885345478,0.019526044148055054,0.005042908505210554
DSC00183.JPG,90.35066343285143,22.717786021064967,83.90733047440915,0.3111587934481074,0.9501445376756243,0.019404566655956888,0.005387539140150918
DSC00187.JPG,84.73324542492628,27.039568301523104,83.9183941332476,0.31164180379571893,0.9499707070334069,0.019961163623739252,0.006049285262343304
DSC00192.JPG,77.14504485204816,33.10819566366263,83.90937962503097,0.31243805309212574,0.9497102055192701,0.019918563336600182,0.006019912553641514
DSC00195.JPG,72.87704228796065,36.639281935757026,83.91273760142178,0.3125616107431008,0.9496507808155075,0.020592622280303396,0.0066766678663016535
DSC00197.JPG,68.63236003369093,39.92382682929747,83.90000513346604,0.3126653176838116,0.9495815159026962,0.021557530140988285,0.008403372408693611
DSC00210.JPG,68.22706024721265,43.829465203685686,83.71393174239381,0.31609572083054227,0.9485522717662315,0.015397461942999653,0.009746854131189453
DSC00212.JPG,72.74315674416721,40.3501428689342,83.72516324728713,0.31627093438150927,0.9484659103678401,0.016888046946102166,0.00999533920873413
